Ticker,date,LTM_REVENUE,LTM_EPS,LTM_OPERATING_INCOME,LTM_OPERATING_MARGIN,EV,NTM_PE,NTM_REVENUE,NTM_EPS,NTM_OPERATING_MARGIN,NTM_EV_EBITDA,LTM_EBITDA,MARKET_CAP,DAILY_VOLUME,LTM_DIVIDEND_YIELD,LTM_GROSS_MARGIN,LTM_EBIT_MARGIN,LONG_TERM_EPS_CAGR,LATEST_ANNUAL_DPS,LTM_EBITDA_MARGIN,TOTAL_DEBT_TO_ASSET,YOY_QUARTER_REVENUE_GROWTH,YOY_QUARTER_EPS_GROWTH,REVENUE_TO_CASH,LTM_EV_TO_EBITDA,LTM_PE,SHORT_INTEREST,SHORT_INTEREST_PERCENT_EQUITY_FLOAT,IMPLIED_CDS_SPREAD,IMPLIED_VOLATILITY_DELTA,TOTAL_CALL_OPEN_INTEREST,TOTAL_PUT_OPEN_INTEREST,PB,TOTAL_DEBT_TO_EQUITY,LTM_TOTAL_DEBT_TO_EBITDA,LTM_ROE,TANGIBLE_BOOK_VALUE_PER_SHARE,LTM_CAPITAL_EXPENDITURES,NET_DEBT,NTM_REVENUE_GROWTH,LTM_EV_REVENUE,LTM_EV_EBIT,LTM_EBITDA_CAPEX_MARGIN
TJX,2/28/19,38972.9,2.1939,4218.19,10.8234,58966.9,19.727,41322.8,2.6,,12.401,5037.85,63248,9411920,1.5208,28.5884,10.8234,11.567,0.195,12.9265,17.2893,1.5202,-0.7299,3.6721,11.7048,12.4447,1233.15,11085000,0.972,47,18.9896,57764,45309,12.3656,49.0606,0.4917,60.0142,4.0676,-1125.14,5246.44285,0.060295744,1.513023152,13.97919487
TJX,3/29/19,38972.9,2.1939,4218.19,10.8234,58966.9,20.418,41310.5,2.606,,12.846,5037.85,65615.7,5887830,1.4659,28.5884,10.8234,11.567,0.195,12.9265,17.2893,1.5202,-0.7299,3.6721,11.7048,12.9147,1233.15,10797100,0.9467,42,16.9066,70137,47520,12.8285,49.0606,0.4917,60.0142,4.0676,-1125.14,5407.116193,0.05998014,1.513023152,13.97919487
TJX,4/30/19,38972.9,2.1939,4218.19,10.8234,58966.9,21.059,41313.2,2.606,,13.046,5037.85,66665.4,4737900,1.4213,28.5884,10.8234,11.567,0.195,12.9265,17.2893,1.5202,-0.7299,3.6721,11.7048,13.1231,1214.75,7713150,0.6872,40,18.1885,47962,32292,13.2312,49.0606,0.4917,60.0142,4.0676,-1125.14,3951.28051,0.060049419,1.513023152,13.97919487
TJX,5/31/19,39561.8,2.0529,4195.79,10.6057,74484.5,18.835,41868.2,2.67,,13.488,5465.68,60985.1,5393140,1.6206,28.4895,10.6057,10.04,0.23,13.8155,49.7982,6.7774,1.7544,4.1509,11.0238,10.3526,1212.67,12412200,1.1039,67,23.8437,105290,46045,11.8835,218.226,1.6575,58.5628,4.1522,-1177.1,4907.071448,0.058298662,1.882737894,17.75219923
TJX,6/28/19,39561.8,2.0529,4195.79,10.6057,74484.5,19.798,41871.1,2.671,,14.094,5465.68,64125.9,6454150,1.5412,28.4895,10.6057,10.04,0.23,13.8155,49.7982,6.7774,1.7544,4.1509,11.0238,10.8174,1212.67,14865300,1.3219,66,18.7726,67325,41416,12.4956,218.226,1.6575,58.5628,4.1522,-1177.1,5811.768797,0.058371965,1.882737894,17.75219923
TJX,7/31/19,39561.8,2.0529,4195.79,10.6057,74484.5,20.434,41870.9,2.67,,14.496,5465.68,66163.1,5961180,1.4938,28.4895,10.6057,10.04,0.23,13.8155,49.7982,6.7774,1.7544,4.1509,11.0238,11.119,1212.67,12107600,1.0766,64,18.9541,36308,37903,12.8925,218.226,1.6575,58.5628,4.1522,-1177.1,4224.033194,0.058366909,1.882737894,17.75219923
TJX,8/30/19,40012.3,2.1736,4224.4,10.5578,72640.6,20.481,42141.4,2.684,,14.423,5505.88,66455,5841200,1.5463,28.3193,10.5578,11.067,0.23,13.7605,49.5808,4.8277,4.2017,4.4738,13.1933,13.7308,1208.93,15350200,1.376,76,21.1761,44860,57257,12.5713,213.701,2.0581,58.1771,4.2936,-1129.25,5640.107643,0.053211138,1.815456747,17.19548338
TJX,9/30/19,40012.3,1.9776,4224.4,10.5578,72445,20.675,42248.1,2.696,,14.53,5940.84,67385.9,4427470,1.5249,28.3193,10.5578,11.067,0.23,14.8475,49.5809,4.8277,113.559,4.4739,10.6441,11.2445,1208.93,12581800,1.1279,71,21.0517,48246,48108,12.7081,213.701,1.6649,58.1771,4.3068,-1129.26,5387.044742,0.055877818,1.81056825,17.14918095
TJX,10/31/19,40012.3,2.0353,4224.4,10.5578,72445,21.305,42260.3,2.706,,13.196,5940.84,69695,6221760,1.4744,28.3193,10.5578,10,0.23,14.8475,49.5809,4.8277,113.559,4.4739,10.6441,11.5838,1208.93,13823200,1.2391,46,19.5657,53093,42827,13.1435,213.701,1.6649,58.1771,4.3068,-1129.26,4056.593847,0.056182724,1.81056825,17.14918095
TJX,11/29/19,40637.9,1.88,4263.95,10.4926,79206.7,21.934,43197.5,2.787,,13.553,6434.01,73902.1,2425490,1.4477,28.2993,10.4926,10,0.23,15.8325,47.2244,6.3667,11.2903,5.073,11.5315,12.1291,1208.93,11667800,1.0458,37,18.5596,61613,59820,13.2702,206.949,1.6699,57.9465,4.5265,-1244.89,4366.255559,0.062985538,1.949084475,18.57589794
TJX,12/31/19,40637.9,1.88,4263.95,10.4926,79206.7,21.909,43197.8,2.787,,13.484,6434.01,73466.4,3631030,1.4494,28.2993,10.4926,11.7,0.23,15.8325,47.2244,6.3667,11.2903,5.073,11.5315,12.0657,1203.18,16429200,1.4801,36,16.8658,50676,53826,13.255,206.949,1.6699,57.9465,4.5265,-1244.89,4543.162564,0.06299292,1.949084475,18.57589794
TJX,1/31/20,40637.9,1.88,4263.95,10.4926,79206.7,21.176,43207.2,2.788,,13.04,6434.01,71036,6151940,1.499,28.2993,10.4926,11.7,0.23,15.8325,47.2244,6.3667,11.2903,5.073,11.5315,11.7119,1203.18,11514100,1.0373,37,20.2182,39097,31747,12.8165,206.949,1.6699,57.9465,4.5265,-1244.89,3599.867296,0.063224232,1.949084475,18.57589794
TJX,2/28/20,41717,2.1003,4416.21,10.5861,79042.6,20.946,44219.1,2.855,,12.919,7035.63,71950.4,12936400,1.5385,28.4565,10.5861,11.7,0.23,16.8652,47.4818,9.6979,20.5882,3.7947,11.2346,11.3988,1203.18,12892700,1.159,49,43.3733,51768,41139,12.0551,192.738,1.6295,59.5116,4.8809,-1223.12,4505.881359,0.059977947,1.894733562,17.89828835
TJX,3/31/20,41717,2.1003,4416.21,10.5861,79042.6,22.145,40592.5,2.159,,12.67,7035.63,57261.9,18381100,1.9243,28.4565,10.5861,11.7,0.23,16.8652,47.4818,9.6979,20.5882,3.7947,11.2346,9.3111,1197.7,12830600,1.1592,131,69.4587,64620,53730,9.638,192.738,1.6295,59.5116,4.8809,-1223.12,10296.61017,-0.026955438,1.894733562,17.89828835
TJX,4/30/20,41717,2.1003,4416.21,10.5861,79042.6,32.164,34829.5,1.525,,15.594,7035.63,58753.6,14765400,1.8756,28.4565,10.5861,8.4,0.23,16.8652,47.4818,9.6979,18.8406,3.7947,11.2346,9.5231,1197.83,12179900,1.1004,150,43.9272,58299,44417,9.888,192.738,1.6295,59.5116,4.8809,-1223.12,10453.13609,-0.165100559,1.894733562,17.89828835
TJX,5/29/20,36848.3,0.7842,2159.41,5.8603,70016.3,32.608,37120.5,1.618,,19.11,4355.77,63200,13084500,1.3078,25.0376,5.8603,7.55,0,11.8208,64.9474,-52.4781,,1.0282,16.0744,17.3147,1197.88,13360000,1.207,144,40.3313,101867,65918,13.3355,348.296,3.7896,34.1304,3.8775,-1116.73,9196.098941,0.007387044,1.900122936,32.42381021
TJX,6/30/20,36848.3,0.7842,2159.41,5.8603,70016.3,31.365,37523.9,1.612,,16.915,4355.77,60564.7,6909160,1.3647,25.0376,5.8603,8.6,0,11.8208,64.9474,-52.4781,,1.0282,16.0744,16.7097,1197.88,17813200,1.6086,90,40.5692,88591,62780,12.7795,348.296,3.7896,34.1304,3.8775,-1116.73,8332.92873,0.018334631,1.900122936,32.42381021
TJX,7/31/20,36848.3,0.7842,2159.41,5.8603,70016.3,33.52,37302.3,1.551,,18.838,4355.77,62277.6,5125620,1.3272,25.0376,5.8603,8.6,0,11.8208,64.9474,-52.4781,,1.0282,16.0744,17.1029,1197.88,14660000,1.3239,79,38.8433,72733,60130,13.1409,348.296,3.7896,34.1304,3.8775,-1116.73,5195.390468,0.012320785,1.900122936,32.42381021
TJX,8/31/20,33734.3,0.1802,1100.53,3.2623,71379.6,26.203,38822.3,2.091,,15.884,2866.38,65696.6,7453760,0.4198,23.6065,3.2623,10,0,8.4969,58.9454,-31.8355,,1.0071,24.9024,26.0737,1199.06,12660000,1.1544,64,35.2697,123697,82464,14.0963,336.029,5.4636,14.2795,3.8058,-955.008,6367.614909,0.150825717,2.115935413,64.85929507
TJX,9/30/20,33734.3,0.1802,1100.53,3.2623,71379.6,26.312,39133.9,2.115,,15.737,2866.38,66727.8,6344760,0.4133,23.6065,3.2623,10,0,8.4969,58.9454,-31.8355,,1.0071,24.9024,26.4334,1199.06,10773500,0.9824,60,35.7583,122731,66596,14.3175,336.029,5.4636,14.2795,3.8058,-955.008,6981.713453,0.160062607,2.115935413,64.85929507
TJX,10/30/20,33734.3,0.1802,1100.53,3.2623,71379.6,23.805,39159.9,2.134,,13.249,2866.38,60912.3,8293730,0.4528,23.6065,3.2623,10,0,8.4969,58.9454,-31.8355,,1.0071,24.9024,27.8329,1199.06,8379910,0.7642,67,52.6163,135030,76436,10.9565,336.029,5.4636,14.2795,3.8058,-955.008,4538.944395,0.160833336,2.115935413,64.85929507
TJX,11/30/20,33400.2,0.409,1044.02,3.1258,66052.7,26.287,40647.6,2.416,,14.584,2370.32,76152.4,25960400,0.3621,23.9734,3.1258,10,0,7.0967,49.5561,-3.1962,4.3478,0.9561,27.8666,34.2625,1199.06,13720400,1.2508,63,33.4641,157464,69030,13.6978,281.001,6.5994,13.4975,4.556,-664.008,6927.079546,0.216986725,1.977613907,63.26765771
TJX,12/8/20,33400.2,0.409,1044.02,3.1258,66052.7,27.078,40638,2.416,,15.071,2370.32,78545.3,4290760,0.3516,23.9734,3.1258,9.133,0,7.0967,49.5561,-3.1962,4.3478,0.9561,27.8666,35.272,1200.63,13720400,1.2508,61,30.7911,158476,69336,14.1097,281.001,6.5994,13.4975,4.556,-664.008,7284.825744,0.216699301,1.977613907,63.26765771
VFC,1/30/15,12282.2,3.0878,1437.72,11.7058,32395.5,19.042,13143.2,3.429,,13.461,1712.61,29959,2972860,1.6962,48.8023,11.7058,,0.32,13.9439,14.6227,8.7767,-66.6667,3.6824,18.9159,17.7663,431.872,4725840,1.3708,40,25.4687,21136,27920,5.0193,25.5669,0.8406,17.894,3.1705,-234.077,4877.965848,0.070101448,2.637597499,22.53255154
VFC,2/27/15,12282.2,3.0878,1437.72,11.7058,32395.5,22.437,12700.7,3.216,,14.883,1712.61,33107.3,1733200,1.5349,48.8023,11.7058,,0.32,13.9439,14.6227,8.7767,-66.6667,3.6824,18.9159,19.6047,431.872,4488320,1.3019,30,17.2474,27985,28685,5.5468,25.5669,0.8406,17.894,3.1705,-234.077,7514.271204,0.0340737,2.637597499,22.53255154
VFC,3/31/15,12282.2,3.0878,1437.72,11.7058,32395.5,22.055,12697,3.214,,14.443,1712.61,32043.5,2563460,1.6435,48.8023,11.7058,,0.32,13.9439,14.6227,8.7767,-66.6667,3.6824,18.9159,18.9835,425.488,4444180,1.3133,34,18.5609,31818,34581,5.4491,25.5669,0.8406,17.894,3.1705,-234.077,4634.24084,0.033772451,2.637597499,22.53255154
VFC,4/30/15,12338.7,3.0485,1432.37,11.6088,33905.5,20.528,12952.8,3.321,,14.122,1709.11,30818.1,2631140,1.7088,48.7128,11.6088,,0.32,13.8517,25.8856,2.0326,0,4.3286,19.8381,19.1019,425.488,4094750,1.2102,33,29.2259,33365,24085,5.9075,50.6636,1.4538,19.4955,1.9235,-217.796,3450.598607,0.049770235,2.747898887,23.67090905
VFC,5/29/15,12338.7,3.0485,1432.37,11.6088,33905.5,20.07,12889.3,3.303,,14.525,1709.11,29931,2459920,1.7574,48.7128,11.6088,,0.32,13.8517,25.8856,2.0326,0,4.3286,19.8381,18.5828,424.975,3874300,1.1469,44,15.9154,32794,18507,5.7443,50.6636,1.4538,19.4955,1.9235,-217.796,4407.805243,0.044623826,2.747898887,23.67090905
VFC,6/30/15,12338.7,3.0485,1432.37,11.6088,33905.5,19.892,12894,3.3,,14.325,1709.11,29637.8,2875760,1.8624,48.7128,11.6088,,0.32,13.8517,25.8856,2.0326,0,4.3286,19.8381,18.4113,424.975,4908580,1.4513,44,18.2654,32595,15735,5.6881,50.6636,1.4538,19.4955,1.9235,-217.796,4449.278193,0.045004741,2.747898887,23.67090905
VFC,7/31/15,12363.6,3.0238,1431.54,11.5787,32547.7,21.641,13125.9,3.353,,15.659,1704.49,32761.3,2674920,1.6848,48.6414,11.5787,,0.32,13.7863,26.218,1.037,5.4054,3.6857,19.0953,20.3382,424.975,5419170,1.6023,45,15.729,43693,17586,6.2162,51.6401,1.5039,19.8198,2.7741,-263.737,4799.137989,0.061656799,2.632542302,22.73614429
VFC,8/31/15,12363.6,3.0238,1431.54,11.5787,32547.7,20.326,13142.5,3.354,,14.71,1704.49,30829.2,1735910,1.7932,48.6414,11.5787,,0.32,13.7863,26.218,1.037,5.4054,3.6857,19.0953,19.2046,425.642,6168010,1.8224,54,25.5568,37602,10403,5.8404,51.6401,1.5039,19.8198,2.7741,-263.737,4463.172494,0.06299945,2.632542302,22.73614429
VFC,9/30/15,12363.6,3.0238,1431.54,11.5787,32547.7,19.142,13142.5,3.354,,13.902,1704.49,29033,2477680,1.9937,48.6414,11.5787,,0.32,13.7863,26.218,1.037,5.4054,3.6857,19.0953,18.1508,425.642,6050070,1.7875,56,24.1294,35518,10655,5.5001,51.6401,1.5039,19.8198,2.7741,-263.737,3877.661979,0.06299945,2.632542302,22.73614429
VFC,10/30/15,12372.8,3.005,1438.02,11.6225,32053.3,18.518,13237.8,3.432,,13.48,1710.69,28739.3,3078460,2.0141,48.4711,11.6225,,0.32,13.8262,25.5839,0.2607,-0.9174,6.2181,18.7371,18.0403,425.642,8204460,2.4242,55,21.1575,41218,28566,5.0529,50.169,1.5723,18.5589,3.6602,-249.752,5886.900337,0.069911419,2.590626212,22.2898847
VFC,11/30/15,12372.8,3.005,1438.02,11.6225,32053.3,17.848,13215.3,3.412,,13.054,1710.69,27582.2,2625640,2.1019,48.4711,11.6225,,0.32,13.8262,25.5839,0.2607,-0.9174,6.2181,18.7371,17.3639,426.309,9556740,2.8178,60,23.5026,35329,14746,4.8418,50.169,1.5723,18.5589,3.6602,-249.752,7038.698221,0.068092913,2.590626212,22.2898847
VFC,12/31/15,12372.8,3.005,1438.02,11.6225,32053.3,17.233,13241.1,3.4,,11.604,1710.69,26537.7,1583350,2.2699,48.4711,11.6225,,0.32,13.8262,25.5839,0.2607,-0.9174,6.2181,18.7371,14.2584,426.309,9990930,2.9458,61,23.9351,31026,26081,4.642,50.169,1.5723,18.5589,3.6602,-249.752,5616.757798,0.070178133,2.590626212,22.2898847
VFC,1/29/16,12206.7,2.9719,1653.58,13.5466,27475.8,16.82,13450.5,3.503,,11.816,1925.66,26686.9,6083950,2.2572,48.2642,13.5466,,0.37,15.7755,19.3442,-4.6411,160.714,3.6091,14.2683,14.3359,426.309,8065640,2.3781,67,32.6459,27645,14582,4.6681,34.6285,0.9683,22.3606,3.4781,-254.501,7383.091451,0.101894861,2.250878616,16.61594843
VFC,2/29/16,12206.7,2.9719,1653.58,13.5466,27475.8,18.898,12923.8,3.243,,13.379,1925.66,27757,2971930,2.1702,48.2642,13.5466,,0.37,15.7755,19.3442,-4.6411,160.714,3.6091,14.2683,14.8916,426.309,9499940,2.7357,55,25.7187,28571,19117,4.8553,34.6285,0.9683,22.3606,3.4781,-254.501,8383.688045,0.058746426,2.250878616,16.61594843
VFC,3/31/16,12206.7,2.9719,1653.58,13.5466,27475.8,18.784,12923.8,3.245,,13.123,1925.66,27421.6,1747550,2.264,48.2642,13.5466,,0.37,15.7755,19.3442,-4.6411,160.714,3.6091,14.2683,14.7174,423.435,6986670,2.0287,56,19.425,24475,12697,4.8292,34.6285,0.9683,22.3606,3.4781,-254.501,6510.971774,0.058746426,2.250878616,16.61594843
VFC,4/29/16,12003.8,2.9013,1567.55,13.0588,29162,17.902,13113.1,3.315,,13.018,1841.77,26697.6,3858160,2.3254,48.1882,13.0588,,0.37,15.3432,25.8529,-7.1506,-16.1765,4.5005,15.8337,15.5579,423.435,7374820,2.1414,70,22.8306,28179,21773,5.0567,51.9402,1.3802,24.5586,2.783,-257.809,4130.702075,0.092412403,2.429397358,18.60355332
VFC,5/31/16,12003.8,2.9013,1567.55,13.0588,29162,17.759,13107.1,3.303,,12.729,1841.77,25988.6,3153200,2.3526,48.1882,13.0588,,0.37,15.3432,25.8529,-7.1506,-16.1765,4.5005,15.8337,15.173,417.018,14339200,4.3488,75,19.84,24510,10733,4.9982,51.9402,1.3802,24.5586,2.783,-257.809,6162.004358,0.091912561,2.429397358,18.60355332
VFC,6/30/16,12003.8,2.9013,1567.55,13.0588,29162,17.539,13105.7,3.3,,12.495,1841.77,25642.4,2172320,2.4707,48.1882,13.0588,,0.37,15.3432,25.8529,-7.1506,-16.1765,4.5005,15.8337,14.985,417.018,13867500,4.2058,81,20.0037,29356,21342,4.9316,51.9402,1.3802,24.5586,2.783,-257.809,5723.638548,0.091795931,2.429397358,18.60355332
VFC,7/29/16,11897.3,3.0408,1542.99,12.9693,28008.9,17.678,12784.6,3.324,,12.904,1823.27,26034.4,2781720,2.4335,48.3606,12.9693,,0.37,15.3251,29.0331,-4.389,-15.3846,3.4313,15.3619,15.4485,417.018,12763600,3.871,81,17.8179,36090,24845,5.2506,60.4224,1.5405,22.5412,2.3107,-211.639,5823.98018,0.074579947,2.354223227,18.15235355
VFC,8/31/16,11897.3,3.0408,1542.99,12.9693,28008.9,17.565,12784.6,3.325,,12.767,1823.27,25734.5,2191240,2.4484,48.3606,12.9693,,0.37,15.3251,29.0331,-4.389,-15.3846,3.4313,15.3619,15.284,414.738,11530700,3.3769,79,18.6837,21144,18144,5.2186,60.4224,1.5405,22.5412,2.3107,-211.639,5262.463772,0.074579947,2.354223227,18.15235355
VFC,9/30/16,11897.3,3.0408,1542.99,12.9693,28008.9,15.905,12769.2,3.317,,11.769,1823.27,23246.1,3108170,2.8053,48.3606,12.9693,,0.37,15.3251,29.0331,-4.389,-15.3846,3.4313,15.3619,14.2924,414.738,12268900,3.5931,86,23.0447,26910,20954,4.4789,60.4224,1.5405,22.5412,2.3107,-211.639,7132.587401,0.073285535,2.354223227,18.15235355
VFC,10/31/16,11695.4,3.09,1511.67,12.9254,25537.5,15.401,12612.2,3.313,,11.721,1790.93,22482.9,2952100,2.9005,48.7633,12.9254,,0.37,15.3132,29.5738,-5.7204,8.3333,4.5102,14.2593,13.8663,414.738,13072900,3.8286,86,23.329,32720,24463,4.3319,63.3812,1.7245,21.9266,2.8451,-197.167,7572.313927,0.078389794,2.183550798,16.89356804
VFC,11/30/16,11695.4,3.09,1511.67,12.9254,25537.5,15.487,12612.2,3.313,,11.754,1790.93,22551.4,4214840,2.8846,48.7633,12.9254,,0.37,15.3132,29.5738,-5.7204,8.3333,4.5102,14.2593,13.9045,413.711,14337400,4.2115,93,24.0394,25294,24096,4.3558,63.3812,1.7245,21.9266,2.8451,-197.167,7870.471577,0.078389794,2.183550798,16.89356804
VFC,12/30/16,11695.4,3.09,1511.67,12.9254,25537.5,15.157,12612.2,3.313,,10.631,1790.93,22071.5,2439660,3.0469,48.7633,12.9254,,0.37,15.3132,29.5738,-5.7204,8.3333,4.5102,14.2593,13.7998,413.711,19677500,5.7795,97,27.6062,37222,29141,4.2077,63.3812,1.7245,21.9266,2.8451,-197.167,7540.986341,0.078389794,2.183550798,16.89356804
VFC,1/31/17,11320.1,2.9486,1396.89,12.3399,23178.6,14.239,12713.8,3.403,,10.442,1678.47,21297.8,6358460,3.1575,49.2753,12.3399,,0.42,14.8273,23.8097,-10.9946,-20.5479,2.4738,13.8094,13.3389,413.711,21989400,6.4582,93,33.5307,20773,24375,4.0602,46.9325,1.3816,20.8044,4.4741,-175.84,8526.116863,0.123117287,2.047561417,16.59300303
VFC,2/28/17,11320.1,2.9486,1396.89,12.3399,23178.6,16.123,12125.7,3.062,,11.529,1678.47,21699.1,3901290,3.0991,49.2753,12.3399,,0.42,14.8273,23.8097,-10.9946,-20.5479,2.4738,13.8094,13.578,413.711,29245500,8.5637,71,23.2285,30207,24374,4.1367,46.9325,1.3816,20.8044,4.4741,-175.84,11579.5358,0.071165449,2.047561417,16.59300303
VFC,3/31/17,11320.1,2.9486,1396.89,12.3399,23178.6,16.947,12119.1,3.053,,12.622,1678.47,22786.3,4461280,3.0537,49.2753,12.3399,,0.42,14.8273,23.8097,-10.9946,-20.5479,2.4738,13.8094,14.9562,414.523,30840800,9.0094,76,19.4087,30611,41370,4.815,46.9325,1.3816,20.8044,4.4741,-175.84,10315.98086,0.070582415,2.047561417,16.59300303
VFC,4/28/17,11267.4,2.9124,1376.57,12.2173,24360.3,16.865,12013.3,3.049,,12.602,1656.55,22645.4,7553950,3.0727,49.606,12.2173,,0.42,14.7022,28.0534,-2.002,-8.7719,4.2712,14.7054,14.8711,414.523,31310200,9.1398,87,19.5678,27590,35982,4.7853,59.3154,1.5658,22.0783,2.0735,-180.36,9727.665292,0.066199833,2.162016082,17.69637577
VFC,5/31/17,11267.4,2.9124,1376.57,12.2173,24360.3,17.067,11675.3,2.967,,12.375,1656.55,21544.6,3465620,3.1201,49.606,12.2173,,0.42,14.7022,28.0534,-2.002,-8.7719,4.2712,14.7054,14.2066,400.457,30137000,9.1875,86,19.5222,20091,13798,4.7126,59.3154,1.5658,22.0783,2.0735,-180.36,8817.452727,0.036201786,2.162016082,17.69637577
VFC,6/30/17,11267.4,2.9124,1376.57,12.2173,24360.3,18.248,11682,2.971,,13.49,1656.55,23066.3,2830060,3.0065,49.606,12.2173,,0.42,14.7022,28.0534,-2.002,-8.7719,4.2712,14.7054,15.7918,400.457,29960600,9.1337,75,18.8241,19143,31488,5.8511,59.3154,1.5658,22.0783,2.0735,-180.36,6632.153598,0.036796422,2.162016082,17.69637577
VFC,7/31/17,11306.5,2.7313,1350.17,11.9415,25268.6,18.981,11877.6,3.084,,14.239,1626.18,24904.4,2712060,2.7846,49.7648,11.9415,,0.42,14.3827,35.8253,1.6857,-12.1212,3.5085,15.5386,16.9221,400.457,25608200,7.8069,80,18.1432,25631,49345,6.3174,90.1814,2.021,26.092,0.0322,-171.409,6571.779242,0.050510768,2.234873745,18.71512476
VFC,8/31/17,11306.5,2.7313,1350.17,11.9415,25268.6,18.888,12352.4,3.133,,13.857,1626.18,24747,2317120,2.7545,49.7648,11.9415,,0.42,14.3827,35.8253,1.6857,-12.1212,3.5085,15.5386,16.8253,393.621,21746900,6.7671,76,18.0218,17649,17159,6.3865,90.1814,2.021,26.092,0.0322,-171.409,5791.594791,0.092504312,2.234873745,18.71512476
VFC,9/29/17,11306.5,2.7313,1350.17,11.9415,25268.6,19.111,12354.5,3.131,,14.11,1626.18,25022.5,2480320,2.8077,49.7648,11.9415,,0.42,14.3827,35.8253,1.6857,-12.1212,3.5085,15.5386,18.4557,393.621,20144400,6.2683,71,17.8639,16925,18045,5.9951,90.1814,2.021,26.092,0.0322,-171.409,5003.029141,0.092690046,2.234873745,18.71512476
VFC,10/31/17,11487.6,2.8469,1225.87,10.6712,27915.7,19.581,13231.1,3.348,,14.644,1509.55,27415.7,2826650,2.5626,50.0459,10.6712,,0.42,13.1406,40.3069,5.4422,-16.2393,2.2694,18.4928,20.0411,393.621,15618400,4.8587,77,19.3496,23714,26117,6.5685,111.325,2.9037,22.0092,0.9075,-170.286,6137.427458,0.151772346,2.430072426,22.77215365
VFC,11/30/17,11487.6,2.8469,1225.87,10.6712,27915.7,20.524,13247.6,3.346,,15.42,1509.55,28830.1,3989530,2.4464,50.0459,10.6712,,0.42,13.1406,40.3069,5.4422,-16.2393,2.2694,18.4928,20.978,395.149,14296700,4.4258,66,18.3643,16940,28701,6.8806,111.325,2.9037,22.0092,0.9075,-170.286,6214.253526,0.153208677,2.430072426,22.77215365
VFC,12/29/17,11487.6,2.8469,1225.87,10.6712,27915.7,20.817,13247.7,3.346,,15.362,1509.55,29241,1440610,2.4694,50.0459,10.6712,,0.42,13.1406,40.3069,5.4422,-16.2393,2.2694,18.4928,18.4212,395.149,12895700,3.9921,64,18.1305,16343,30737,7.4115,111.325,2.9037,22.0092,0.9075,-170.286,5620.66132,0.153217382,2.430072426,22.77215365
VFC,1/31/18,12099.4,3.147,1424.82,11.776,31648.1,21.611,13379.8,3.534,,16.596,1715.32,32062.4,3698520,2.2521,50.4497,11.776,,0.46,14.1769,29.3552,20.1393,-16.2393,6.4466,18.4503,20.066,395.149,9161880,2.8373,61,31.7813,23720,21382,8.1266,78.5865,1.7043,14.2001,-0.158,-169.553,5312.575003,0.105823429,2.615675157,22.21199871
VFC,2/28/18,12099.4,3.147,1424.82,11.776,31648.1,20.487,13091.4,3.426,,15.424,1715.32,29466.3,2622220,2.4505,50.4497,11.776,7,0.46,14.1769,29.3552,20.1393,-16.2393,6.4466,18.4503,18.5525,395.149,8407010,2.6006,51,22.1762,27397,26483,7.4685,78.5865,1.7043,14.2001,-0.158,-169.553,7949.598759,0.081987537,2.615675157,22.21199871
VFC,3/29/18,12099.4,3.147,1424.82,11.776,31648.1,20.495,13003.3,3.404,,15.79,1715.32,29403.3,3073440,2.5227,50.4497,11.776,7,0.46,14.1769,29.3552,20.1393,-16.2393,6.4466,18.4503,18.4118,396.699,8669520,2.669,53,21.456,23201,20806,7.459,78.5865,1.7043,14.2001,-0.158,-169.553,7633.535754,0.074706184,2.615675157,22.21199871
VFC,4/30/18,12099.4,3.147,1424.82,11.776,32289.6,21.742,13302.7,3.501,,16.495,1715.32,31899.9,3705800,2.3122,50.4497,11.776,7,0.46,14.1769,36.3089,-16.5467,-16.2393,4.4736,18.4503,18.4118,394.458,8359640,2.5915,49,29.3359,26925,22268,8.1382,101.514,1.7043,14.2001,-0.3176,-169.553,5249.490018,0.099451212,2.668694315,22.66223102
VFC,5/31/18,12099.4,3.147,1424.82,11.776,32289.6,21.647,13542.1,3.529,,16.771,1715.32,32014.2,4214060,2.3039,50.4497,11.776,8.057,0.46,14.1769,36.3089,-16.5467,-16.2393,4.4736,18.4503,18.4118,394.458,7610510,2.3609,53,17.5418,13170,38807,8.1674,101.514,1.7043,14.2001,-0.3176,-169.553,5508.049019,0.119237318,2.668694315,22.66223102
VFC,6/29/18,12099.4,3.147,1424.82,11.776,32289.6,21.7,13539.3,3.536,,17.073,1715.32,32156.3,1781090,2.3459,50.4497,11.776,8.057,0.46,14.1769,36.3089,-16.5467,-16.2393,4.4736,18.4503,18.4118,394.458,6023210,1.8685,47,24.8944,24798,15353,8.1337,101.514,1.7043,14.2001,-0.3176,-169.553,5176.140426,0.119005901,2.668694315,22.66223102
VFC,7/31/18,12099.4,3.147,1424.82,11.776,35253.7,23.633,13728.5,3.667,,17.213,1715.32,36317.8,2537630,2.0771,50.4497,11.776,8.163,0.46,14.1769,34.1427,-16.5467,-16.2393,4.5673,18.4503,18.4118,394.458,7338370,2.2764,43,18.1123,19793,28066,9.1863,93.2627,1.7043,14.2001,-0.681,-169.553,5254.573195,0.13464304,2.913673405,24.74256397
